Gender;Height (in);Height (cm)
Male;63,012445;160,051611
Male;69,773921;177,225759
Male;70,229470;178,382854
Male;64,935744;164,936791
Male;76,268668;193,722416
Male;66,463407;168,817053
Male;68,411953;173,766360
Male;71,781057;182,323886
Male;67,383153;171,153207
Male;70,095175;178,041745
Male;72,720603;184,710332
Male;70,550548;179,198393
Male;64,484024;163,789421
Male;68,419983;173,786756
Male;67,396783;171,187829
Male;69,761930;177,195302
Male;66,811802;169,701976
Male;69,394992;176,263279
Male;70,419694;178,866022
Male;62,693324;159,241043
Male;71,201660;180,852216
Male;65,035786;165,190896
Male;69,575891;176,722764
Male;73,798936;187,449298
Male;68,088049;172,943644
Male;71,447194;181,475872
Male;68,037676;172,815698
Male;67,774870;172,148171
Male;68,179198;173,175162
Male;72,990916;185,396926
Male;69,907081;177,563985
Male;68,198796;173,224941
Male;68,784717;174,713181
Male;67,568385;171,623698
Male;70,824643;179,894592
Male;73,682466;187,153464
Male;62,951150;159,895922
Male;65,455855;166,257871
Male;72,736293;184,750184
Male;68,840211;174,854135
Male;67,467086;171,366398
Male;61,328502;155,774395
Male;73,358383;186,330293
Male;65,159439;165,504975
Male;71,981830;182,833848
Male;70,863800;179,994053
Male;67,619196;171,752759
Male;68,338237;173,579122
Male;70,347617;178,682947
Male;70,482681;179,026011
Male;67,783782;172,170807
Male;72,460609;184,049946
Male;70,432048;178,897403
Male;71,053368;180,475554
Male;69,622917;176,842209
Male;65,682365;166,833206
Male;70,427603;178,886111
Male;69,578525;176,729455
Male;68,084987;172,935866
Male;72,617038;184,447275
Male;70,956990;180,230755
Male;78,528210;199,461654
Male;66,775983;169,610998
Male;69,237052;175,862111
Male;67,724182;172,019422
Male;72,140530;183,236946
Male;67,799645;172,211099
Male;71,456662;181,499922
Male;66,045507;167,755588
Male;67,673859;171,891601
Male;66,733634;169,503431
Male;69,585956;176,748329
Male;65,120735;165,406667
Male;67,441535;171,301500
Male;69,816099;177,332893
Male;73,413206;186,469544
Male;66,222518;168,205196
Male;69,940973;177,650071
Male;71,839443;182,472185
Male;73,205342;185,941570
Male;73,846891;187,571104
Male;67,320776;170,994772
Male;71,524038;181,671056
Male;71,319428;181,151347
Male;68,194200;173,213269
Male;64,703792;164,347632
Male;74,842875;190,100902
Male;67,890405;172,441629
Male;69,356109;176,164516
Male;70,951030;180,215615
Male;69,197548;175,761772
Male;69,267902;175,940472
Male;68,824452;174,814107
Male;66,946301;170,043605
Male;69,920822;177,598889
Male;69,133081;175,598027
Male;71,843308;182,482003
Male;74,066879;188,129872
Male;66,677902;169,361870
Male;61,890359;157,201513
Male;67,250383;170,815973
Male;63,008723;160,042155
Male;72,075523;183,071828
Male;74,885219;190,208456
Male;70,660250;179,477034
Male;65,737812;166,974043
Male;72,761711;184,814745
Male;67,639215;171,803605
Male;60,721080;154,231542
Male;63,873409;162,238459
Male;63,774863;161,988152
Male;72,362112;183,799765
Male;70,406172;178,831676
Male;68,633157;174,328220
Male;66,404782;168,668147
Male;66,349882;168,528699
Male;70,355033;178,701784
Male;67,524328;171,511792
Male;69,558880;176,679555
Male;66,030176;167,716647
Male;68,507812;174,009842
Male;71,230932;180,926566
Male;67,880407;172,416234
Male;66,873034;169,857508
Male;65,952258;167,518736
Male;70,020112;177,851086
Male;68,295778;173,471277
Male;70,013780;177,835001
Male;69,170561;175,693226
Male;69,776687;177,232784
Male;68,087904;172,943276
Male;69,608298;176,805078
Male;69,755107;177,177972
Male;69,844205;177,404281
Male;71,304176;181,112606
Male;65,362165;166,019900
Male;67,328801;171,015155
Male;69,862057;177,449624
Male;68,768487;174,671957
Male;70,272582;178,492359
Male;68,168936;173,149096
Male;68,768645;174,672357
Male;65,504823;166,382250
Male;69,993354;177,783119
Male;72,318172;183,688157
Male;72,659629;184,555457
Male;69,113828;175,549124
Male;70,030762;177,878136
Male;67,655543;171,845080
Male;71,160905;180,748698
Male;65,077752;165,297491
Male;72,545993;184,266821
Male;65,924959;167,449397
Male;72,350501;183,770272
Male;63,529634;161,365271
Male;72,323699;183,702194
Male;68,466211;173,904176
Male;67,744707;172,071556
Male;67,297478;170,935594
Male;64,066957;162,730070
Male;69,529671;176,605365
Male;70,106641;178,070868
Male;66,774916;169,608287
Male;67,957580;172,612253
Male;66,717274;169,461875
Male;71,415187;181,394576
Male;71,405070;181,368879
Male;69,329213;176,096202
Male;70,976491;180,280287
Male;68,205541;173,242074
Male;68,793425;174,735300
Male;62,453383;158,631593
Male;65,542514;166,477986
Male;71,428569;181,428564
Male;69,089802;175,488098
Male;66,193772;168,132180
Male;71,146705;180,712632
Male;64,970718;165,025625
Male;68,145621;173,089877
Male;62,672487;159,188117
Male;64,526341;163,896906
Male;69,411205;176,304462
Male;66,166533;168,062994
Male;70,187020;178,275032
Male;70,982273;180,294974
Male;69,748372;177,160864
Male;68,990680;175,236328
Male;67,993995;172,704747
Male;69,126022;175,580097
Male;69,163989;175,676532
Male;67,901515;172,469848
Male;67,691430;171,936233
Male;72,430469;183,973391
Male;66,529606;168,985200
Male;67,393229;171,178800
Male;71,816106;182,412909
Male;65,561874;166,527160
Male;68,281000;173,433741
Male;73,649138;187,068811
Male;67,934990;172,554876
Male;67,429827;171,271761
Male;72,005766;182,894646
Male;70,396879;178,808073
Male;67,989612;172,693615
Male;71,583272;181,821510
Male;68,312478;173,513695
Male;69,591180;176,761597
Male;70,094935;178,041135
Male;69,710176;177,063848
Male;69,741481;177,143363
Male;65,426983;166,184536
Male;68,306625;173,498828
Male;67,178234;170,632715
Male;71,678055;182,062259
Male;67,391774;171,175105
Male;71,635501;181,954172
Male;69,716554;177,080046
Male;67,174572;170,623413
Male;70,435701;178,906682
Male;70,790632;179,808206
Male;68,231738;173,308615
Male;69,703222;177,046183
Male;70,691598;179,556658
Male;69,781320;177,244552
Male;67,956049;172,608364
Male;72,268323;183,561540
Male;75,441058;191,620287
Male;68,578131;174,188454
Male;71,675393;182,055499
Male;68,777215;174,694126
Male;69,841423;177,397214
Male;72,384493;183,856613
Male;70,315049;178,600225
Male;72,116248;183,175270
Male;64,704011;164,348188
Male;67,992714;172,701494
Male;67,414861;171,233746
Male;70,065774;177,967066
Male;68,429372;173,810606
Male;66,342743;168,510566
Male;73,005906;185,435001
Male;68,205843;173,242840
Male;67,172828;170,618984
Male;71,472055;181,539020
Male;70,014365;177,836488
Male;74,403199;188,984126
Male;71,453737;181,492492
Male;64,042625;162,668267
Male;65,559754;166,521776
Male;67,545570;171,565747
Male;64,217824;163,113273
Male;72,541897;184,256418
Male;67,497304;171,443151
Male;66,699606;169,416999
Male;69,384661;176,237039
Male;72,587375;184,371932
Male;70,288582;178,532999
Male;71,702360;182,123995
Male;71,330064;181,178364
Male;66,713950;169,453433
Male;73,412119;186,466782
Male;71,795809;182,361354
Male;68,832327;174,834111
Male;74,971936;190,428717
Male;63,275899;160,720784
Male;70,884109;180,045636
Male;69,139880;175,615296
Male;67,269994;170,865784
Male;69,893558;177,529638
Male;73,665274;187,109795
Male;65,528857;166,443296
Male;68,508851;174,012482
Male;69,296830;176,013948
Male;70,542201;179,177192
Male;73,912549;187,737875
Male;67,396021;171,185893
Male;72,738970;184,756984
Male;72,177193;183,330070
Male;68,995107;175,247572
Male;66,668800;169,338753
Male;70,881608;180,039285
Male;70,776415;179,772093
Male;70,071184;177,980807
Male;67,089302;170,406828
Male;66,067548;167,811572
Male;70,874792;180,021970
Male;70,996259;180,330497
Male;68,727573;174,568035
Male;69,759638;177,189481
Male;67,384181;171,155819
Male;67,196188;170,678317
Male;67,071263;170,361007
Male;71,291976;181,081619
Male;62,470603;158,675332
Male;69,541697;176,635910
Male;70,090421;178,029668
Male;71,154576;180,732623
Male;66,881314;169,878538
Male;64,980850;165,051359
Male;70,028869;177,873328
Male;66,145868;168,010504
Male;73,256681;186,071969
Male;69,201759;175,772468
Male;71,695482;182,106526
Male;67,709438;171,981974
Male;70,418957;178,864152
Male;73,526165;186,756459
Male;75,824463;192,594137
Male;71,369990;181,279775
Male;68,146474;173,092043
Male;67,116259;170,475298
Male;70,053008;177,934640
Male;65,419081;166,164467
Male;71,593832;181,848332
Male;71,687392;182,085975
Male;65,411492;166,145189
Male;69,762168;177,195906
Male;74,228324;188,539944
Male;65,857577;167,278247
Male;72,921871;185,221552
Male;70,365138;178,727450
Male;66,273417;168,334479
Male;66,089450;167,867202
Male;61,314525;155,738894
Male;73,976005;187,899053
Male;71,965158;182,791501
Male;74,133664;188,299506
Male;71,603023;181,871678
Male;69,129512;175,588961
Male;65,765878;167,045330
Male;71,887184;182,593448
Male;66,728320;169,489934
Male;67,283465;170,900002
Male;71,816095;182,412881
Male;64,784733;164,553221
Male;70,074596;177,989475
Male;63,234478;160,615575
Male;68,237952;173,324399
Male;68,979794;175,208676
Male;71,671255;182,044988
Male;69,258554;175,916728
Male;70,913469;180,120210
Male;66,286053;168,366574
Male;71,040920;180,443936
Male;66,227685;168,218320
Male;66,585094;169,126138
Male;64,874443;164,781084
Male;68,573542;174,176798
Male;68,938679;175,104245
Male;72,252350;183,520970
Male;72,118647;183,181363
Male;68,374795;173,671980
Male;70,253534;178,443976
Male;72,556825;184,294335
Male;70,606092;179,339474
Male;69,926237;177,612641
Male;69,691689;177,016890
Male;67,543192;171,559708
Male;66,445147;168,770673
Male;66,152838;168,028208
Male;71,802212;182,377620
Male;76,453720;194,192448
Male;63,631231;161,623328
Male;69,282138;175,976630
Male;72,854213;185,049702
Male;67,065756;170,347020
Male;69,142849;175,622836
Male;67,383451;171,153965
Male;68,988835;175,231642
Male;71,452780;181,490062
Male;67,174766;170,623907
Male;67,071189;170,360821
Male;74,148645;188,337557
Male;68,916314;175,047438
Male;69,971157;177,726738
Male;64,739101;164,437316
Male;63,526194;161,356532
Male;66,340139;168,503953
Male;68,994328;175,245593
Male;64,991910;165,079450
Male;69,713919;177,073353
Male;65,377849;166,059737
Male;65,220379;165,659762
Male;66,441377;168,761098
Male;72,550187;184,277476
Male;63,612811;161,576540
Male;68,371270;173,663025
Male;68,961216;175,161489
Male;68,940039;175,107700
Male;65,231664;165,688426
Male;71,622266;181,920556
Male;72,472994;184,081405
Male;69,566767;176,699589
Male;68,401055;173,738680
Male;67,904701;172,477940
Male;71,855455;182,512855
Male;69,513036;176,563110
Male;69,649661;176,910138
Male;70,889684;180,059798
Male;68,891346;174,984018
Male;68,928717;175,078940
Male;73,077120;185,615884
Male;70,182590;178,263778
Male;67,797073;172,204566
Male;69,924375;177,607912
Male;67,893242;172,448834
Male;67,290283;170,917319
Male;68,531220;174,069298
Male;68,267919;173,400513
Male;66,472563;168,840311
Male;71,567980;181,782669
Male;69,563164;176,690437
Male;68,054519;172,858478
Male;69,976397;177,740049
Male;66,822744;169,729770
Male;72,437150;183,990362
Male;69,176316;175,707843
Male;69,331800;176,102772
Male;69,944251;177,658396
Male;70,207802;178,327816
Male;74,604591;189,495662
Male;66,928267;169,997797
Male;70,347602;178,682908
Male;65,239845;165,709207
Male;66,469219;168,831816
Male;69,701638;177,042160
Male;72,215537;183,427464
Male;69,740358;177,140509
Male;72,145852;183,250464
Male;72,755214;184,798245
Male;72,790806;184,888648
Male;66,521537;168,964703
Male;67,445961;171,312741
Male;74,568732;189,404579
Male;70,123496;178,113679
Male;70,485749;179,033802
Male;73,375075;186,372690
Male;67,810251;172,238038
Male;66,372782;168,586867
Male;67,618846;171,751868
Male;62,557680;158,896507
Male;69,035758;175,350824
Male;67,753100;172,092875
Male;68,280086;173,431420
Male;72,346155;183,759233
Male;77,008336;195,601174
Male;67,495218;171,437854
Male;67,075193;170,370991
Male;71,820287;182,423528
Male;67,885648;172,429546
Male;65,216696;165,650409
Male;69,387486;176,244216
Male;70,209382;178,331831
Male;65,927072;167,454763
Male;66,193760;168,132150
Male;66,342209;168,509210
Male;69,757007;177,182797
Male;68,753894;174,634890
Male;67,018179;170,226175
Male;68,741349;174,603026
Male;66,966268;170,094321
Male;63,932307;162,388059
Male;70,064168;177,962986
Male;72,535579;184,240370
Male;71,434252;181,443000
Male;66,254714;168,286973
Male;68,123782;173,034406
Male;69,432019;176,357329
Male;67,930260;172,542860
Male;72,198979;183,385407
Male;71,470861;181,535987
Male;73,782795;187,408300
Male;70,402478;178,822295
Male;72,416973;183,939111
Male;69,237832;175,864093
Male;69,637189;176,878461
Male;65,538768;166,468472
Male;69,481714;176,483554
Male;67,881889;172,419999
Male;67,928136;172,537464
Male;67,505348;171,463584
Male;70,712415;179,609535
Male;68,916788;175,048643
Male;71,401466;181,359723
Male;67,024243;170,241577
Male;65,448270;166,238606
Male;70,478315;179,014920
Male;68,233304;173,312592
Male;71,174163;180,782373
Male;64,430696;163,653968
Male;65,740743;166,981488
Male;68,193012;173,210250
Male;70,284056;178,521502
Male;73,366933;186,352010
Male;73,695687;187,187046
Male;71,856629;182,515837
Male;73,847294;187,572126
Male;74,583461;189,441992
Male;70,052511;177,933377
Male;71,624095;181,925202
Male;68,923574;175,065878
Male;67,155649;170,575347
Male;70,505965;179,085152
Male;67,101760;170,438471
Male;68,061487;172,876178
Male;69,556342;176,673110
Male;67,305329;170,955535
Male;69,674183;176,972424
Male;67,372492;171,126129
Male;67,601221;171,707102
Male;68,486951;173,956856
Male;68,908950;175,028732
Male;71,415165;181,394520
Male;70,045170;177,914731
Male;71,712496;182,149741
Male;65,014148;165,135935
Male;69,156626;175,657830
Male;66,578165;169,108540
Male;64,590495;164,059858
Male;67,882105;172,420547
Male;69,853664;177,428307
Male;66,925724;169,991339
Male;68,982619;175,215853
Male;69,146894;175,633112
Male;66,312261;168,433143
Male;70,533551;179,155218
Male;70,576814;179,265108
Male;63,928519;162,378438
Male;70,556804;179,214282
Male;72,693175;184,640666
Male;72,442899;184,004964
Male;63,180510;160,478496
Male;66,953902;170,062910
Male;78,621374;199,698290
Male;68,554179;174,127616
Male;65,075967;165,292956
Male;72,042043;182,986790
Male;67,964340;172,629424
Male;71,352201;181,234591
Male;70,451624;178,947126
Male;73,686170;187,162873
Male;63,767152;161,968565
Male;66,753370;169,553560
Male;70,352500;178,695349
Male;71,941837;182,732265
Male;72,410727;183,923246
Male;67,788296;172,182273
Male;70,578760;179,270051
Male;71,462039;181,513579
Male;67,903612;172,475175
Male;74,991753;190,479052
Male;67,864747;172,376458
Male;67,457133;171,341118
Male;73,249357;186,053367
Male;64,200403;163,069023
Male;73,042317;185,527485
Male;68,739507;174,598348
Male;70,495682;179,059033
Male;69,158344;175,662195
Male;70,265756;178,475021
Male;69,810291;177,318140
Male;71,177083;180,789790
Male;65,458031;166,263398
Male;67,031777;170,260714
Male;70,204081;178,318366
Male;69,121587;175,568831
Male;64,248353;163,190816
Male;71,124286;180,655686
Male;63,617490;161,588424
Male;69,434029;176,362434
Male;68,950570;175,134449
Male;69,368562;176,196147
Male;68,912850;175,038639
Male;68,231949;173,309149
Male;73,362892;186,341746
Male;70,018930;177,848083
Male;74,308887;188,744573
Male;72,199143;183,385823
Male;69,007422;175,278853
Male;71,968141;182,799078
Male;69,417340;176,320044
Male;62,960011;159,918429
Male;63,174847;160,464111
Male;67,745804;172,074342
Male;73,037184;185,514447
Male;66,383320;168,613633
Male;66,801286;169,675266
Male;65,976075;167,579230
Male;67,546418;171,567902
Male;64,072879;162,745112
Male;68,981719;175,213566
Male;67,997315;172,713181
Male;76,719985;194,868762
Male;70,966834;180,255759
Male;70,304104;178,572425
Male;69,870376;177,470756
Male;73,744193;187,310250
Male;72,031131;182,959073
Male;66,115386;167,933081
Male;66,776438;169,612152
Male;71,448881;181,480159
Male;66,637114;169,258269
Male;71,852537;182,505445
Male;73,614972;186,982028
Male;68,893072;174,988403
Male;72,758054;184,805457
Male;74,195576;188,456763
Male;72,497391;184,143372
Male;69,751788;177,169540
Male;62,202789;157,995084
Male;66,862393;169,830477
Male;66,429741;168,731543
Male;70,410527;178,842738
Male;69,913010;177,579045
Male;70,787540;179,800351
Male;70,183083;178,265031
Male;71,307852;181,121945
Male;64,853513;164,727923
Male;62,753491;159,393868
Male;67,618530;171,751065
Male;72,933639;185,251444
Male;68,676641;174,438668
Male;65,213392;165,642015
Male;63,828971;162,125587
Male;72,107026;183,151846
Male;70,254847;178,447311
Male;70,454991;178,955678
Male;73,099686;185,673204
Male;69,234251;175,854997
Male;69,909422;177,569931
Male;71,017948;180,385588
Male;70,929548;180,161051
Male;70,323492;178,621670
Male;69,496059;176,519991
Male;69,078707;175,459915
Male;75,038412;190,597565
Male;69,958719;177,695146
Male;72,436010;183,987465
Male;71,693531;182,101568
Male;72,657404;184,549807
Male;71,182383;180,803253
Male;68,964051;175,168689
Male;67,342141;171,049038
Male;71,792524;182,353010
Male;69,048058;175,382068
Male;66,324954;168,465382
Male;69,665964;176,951548
Male;65,740649;166,981249
Male;63,953958;162,443054
Male;65,641749;166,730043
Male;69,053924;175,396967
Male;66,423775;168,716389
Male;69,322317;176,078685
Male;67,997456;172,713538
Male;68,915212;175,044638
Male;71,656175;182,006686
Male;64,768372;164,511666
Male;71,355902;181,243992
Male;67,553228;171,585200
Male;65,346768;165,980790
Male;66,074554;167,829366
Male;63,947417;162,426439
Male;69,231469;175,847930
Male;73,884576;187,666823
Male;70,247531;178,428729
Male;64,117892;162,859445
Male;67,022144;170,236247
Male;69,674818;176,974039
Male;69,294912;176,009077
Male;67,698451;171,954064
Male;64,618513;164,131023
Male;63,977704;162,503369
Male;71,230228;180,924780
Male;71,638821;181,962606
Male;67,031980;170,261230
Male;62,642971;159,113147
Male;70,647514;179,444686
Male;66,888249;169,896154
Male;76,239367;193,647991
Male;71,827175;182,441024
Male;69,067682;175,431911
Male;71,301223;181,105106
Male;71,590347;181,839482
Male;68,133210;173,058354
Male;69,842455;177,399835
Male;77,067355;195,751082
Male;67,282024;170,896342
Male;66,796036;169,661933
Male;66,148783;168,017909
Male;68,186166;173,192861
Male;71,845778;182,488276
Male;67,624276;171,765660
Male;68,656492;174,387489
Male;65,605546;166,638086
Male;76,537161;194,404390
Male;70,440162;178,918011
Male;61,514129;156,245889
Male;69,503647;176,539264
Male;63,820819;162,104879
Male;67,192103;170,667941
Male;69,102595;175,520591
Male;69,169291;175,689999
Male;67,151864;170,565734
Male;67,819082;172,260469
Male;68,916234;175,047234
Male;66,116645;167,936277
Male;67,458685;171,345060
Male;68,331958;173,563173
Male;67,730081;172,034407
Male;71,781714;182,325554
Male;67,227445;170,757710
Male;68,802692;174,758837
Male;69,524100;176,591215
Male;68,482334;173,945128
Male;70,562189;179,227959
Male;69,569347;176,706141
Male;64,717625;164,382767
Male;69,827488;177,361819
Male;70,785628;179,795495
Male;68,229604;173,303194
Male;67,030415;170,257254
Male;66,634691;169,252115
Male;70,466623;178,985222
Male;74,293037;188,704313
Male;69,256722;175,912075
Male;69,119920;175,564596
Male;74,383715;188,934637
Male;69,603498;176,792885
Male;69,019908;175,310567
Male;70,706008;179,593259
Male;74,350444;188,850127
Male;71,137573;180,689435
Male;72,123751;183,194328
Male;63,450858;161,165179
Male;68,185349;173,190787
Male;68,866302;174,920408
Male;68,729228;174,572240
Male;66,797740;169,666259
Male;62,332563;158,324710
Male;73,208026;185,948386
Male;69,272428;175,951966
Male;68,923413;175,065468
Male;66,313751;168,436927
Male;70,909462;180,110033
Male;73,640039;187,045699
Male;72,859639;185,063483
Male;70,225090;178,371728
Male;67,640290;171,806337
Male;65,061240;165,255550
Male;69,696567;177,029280
Male;72,286541;183,607815
Male;72,934767;185,254309
Male;70,428942;178,889511
Male;73,873892;187,639686
Male;65,856043;167,274349
Male;67,479778;171,398635
Male;66,407946;168,676182
Male;69,119803;175,564299
Male;74,317008;188,765200
Male;69,505960;176,545138
Male;70,648647;179,447563
Male;68,115166;173,012522
Male;70,881620;180,039314
Male;71,469185;181,531730
Male;67,817076;172,255373
Male;70,564541;179,233935
Male;69,050954;175,389424
Male;65,553797;166,506644
Male;69,754214;177,175703
Male;66,648475;169,287127
Male;68,171875;173,156563
Male;73,339168;186,281486
Male;61,470369;156,134738
Male;69,012299;175,291240
Male;69,872503;177,476157
Male;72,316140;183,682996
Male;68,662144;174,401846
Male;72,783426;184,869902
Male;68,632956;174,327709
Male;68,919604;175,055793
Male;70,939974;180,187533
Male;73,274327;186,116791
Male;66,392306;168,636458
Male;67,393346;171,179099
Male;73,972278;187,889586
Male;69,957342;177,691648
Male;65,426078;166,182239
Male;69,118045;175,559835
Male;74,308961;188,744760
Male;67,434914;171,284681
Male;70,048667;177,923615
Male;65,848246;167,254546
Male;69,546109;176,647116
Male;64,874201;164,780472
Male;66,057552;167,786181
Male;66,533872;168,996036
Male;66,343073;168,511404
Male;71,602231;181,869666
Male;66,134175;167,980805
Male;72,077237;183,076182
Male;67,382777;171,152254
Male;69,201493;175,771793
Male;66,751724;169,549378
Male;73,281040;186,133842
Male;68,585315;174,206700
Male;71,778729;182,317971
Male;71,318434;181,148823
Male;67,084043;170,393470
Male;71,427144;181,424945
Male;65,769967;167,055716
Male;67,412046;171,226597
Male;65,829297;167,206413
Male;73,295351;186,170191
Male;65,186121;165,572748
Male;65,348590;165,985418
Male;72,356447;183,785375
Male;66,988129;170,149847
Male;66,626519;169,231359
Male;69,081457;175,466900
Male;72,109560;183,158282
Male;74,793288;189,974952
Male;71,794385;182,357738
Male;66,113242;167,927635
Male;69,039522;175,360387
Male;64,805303;164,605469
Male;71,110782;180,621387
Male;67,332566;171,024718
Male;69,076436;175,454146
Male;71,090364;180,569524
Male;63,931804;162,386782
Male;69,922225;177,602450
Male;69,741240;177,142749
Male;65,126894;165,422310
Male;71,608249;181,884952
Male;72,906818;185,183317
Male;66,687070;169,385157
Male;69,624550;176,846356
Male;64,084834;162,775479
Male;72,436324;183,988263
Male;71,237968;180,944439
Male;69,055071;175,399880
Male;75,553552;191,906023
Male;66,896992;169,918358
Male;73,298339;186,177781
Male;65,864034;167,294648
Male;68,779859;174,700841
Male;69,342608;176,130223
Male;67,964469;172,629752
Male;69,208241;175,788932
Male;68,509149;174,013239
Male;71,051873;180,471759
Male;71,047824;180,461472
Male;69,504237;176,540763
Male;74,976953;190,441460
Male;68,503192;173,998106
Male;70,626753;179,391952
Male;67,394281;171,181474
Male;65,042447;165,207816
Male;70,813890;179,867281
Male;70,750805;179,707045
Male;72,499580;184,148933
Male;70,421184;178,869807
Male;75,579444;191,971789
Male;65,124042;165,415067
Male;69,371178;176,202793
Male;68,074736;172,909829
Male;71,934843;182,714502
Male;72,121150;183,187720
Male;73,912908;187,738787
Male;65,677609;166,821126
Male;73,379678;186,384383
Male;73,749537;187,323823
Male;64,598797;164,080944
Male;66,308373;168,423266
Male;65,974145;167,574328
Male;68,602856;174,251255
Male;67,136759;170,527368
Male;68,629931;174,320024
Male;71,484149;181,569740
Male;71,547819;181,731459
Male;68,617568;174,288624
Male;72,630594;184,481709
Male;69,743805;177,149265
Male;66,638253;169,261163
Male;68,017281;172,763893
Male;70,603680;179,333348
Male;67,366795;171,111660
Male;71,789942;182,346452
Male;66,413967;168,691476
Male;68,171399;173,155353
Male;67,953016;172,600661
Male;65,334075;165,948550
Male;69,857648;177,438425
Male;65,808991;167,154838
Male;70,896601;180,077365
Male;71,500448;181,611137
Male;74,161314;188,369739
Male;71,983552;182,838222
Male;65,978976;167,586600
Male;69,004300;175,270921
Male;68,465163;173,901515
Male;65,038503;165,197798
Male;73,680958;187,149634
Male;69,553012;176,664651
Male;68,921046;175,059458
Male;67,730275;172,034898
Male;66,950481;170,054221
Male;69,543116;176,639516
Male;70,447792;178,937391
Male;65,701244;166,881161
Male;64,812707;164,624277
Male;75,076076;190,693234
Male;67,542928;171,559038
Male;69,990098;177,774850
Male;73,431729;186,516592
Male;70,201890;178,312800
Male;72,152094;183,266318
Male;71,818926;182,420072
Male;68,267103;173,398442
Male;68,993601;175,243745
Male;68,933426;175,090902
Male;69,746531;177,156188
Male;66,226253;168,214683
Male;64,499710;163,829264
Male;71,106196;180,609739
Male;70,334136;178,648705
Male;68,042206;172,827203
Male;67,112876;170,466705
Male;71,841685;182,477880
Male;71,743675;182,228934
Male;67,449501;171,321733
Male;65,715709;166,917900
Male;69,375324;176,213324
Male;66,643247;169,273847
Male;67,779912;172,160977
Male;73,365851;186,349261
Male;69,157192;175,659266
Male;73,742145;187,305047
Male;69,701668;177,042238
Male;65,844880;167,245996
Male;75,456328;191,659074
Male;65,682655;166,833944
Male;70,433588;178,901313
Male;72,203794;183,397636
Male;71,035509;180,430192
Male;72,464760;184,060490
Male;60,243718;153,019044
Male;71,484075;181,569549
Male;68,626597;174,311556
Male;70,642803;179,432719
Male;70,109830;178,078967
Male;67,133444;170,518949
Male;66,801241;169,675152
Male;66,054377;167,778118
Male;65,442126;166,222999
Male;68,653778;174,380596
Male;69,533945;176,616220
Male;73,933881;187,792057
Male;68,041528;172,825480
Male;69,827310;177,361368
Male;68,570125;174,168119
Male;68,985554;175,223307
Male;68,516879;174,032874
Male;70,108990;178,076836
Male;65,825445;167,196631
Male;66,282302;168,357046
Male;67,721492;172,012590
Male;68,673042;174,429527
Male;72,866673;185,081349
Male;68,999608;175,259003
Male;74,348485;188,845152
Male;70,879467;180,033847
Male;70,187849;178,277137
Male;69,351832;176,153654
Male;70,681044;179,529851
Male;63,769115;161,973552
Male;71,253615;180,984182
Male;69,385063;176,238059
Male;71,464333;181,519405
Male;71,785616;182,335464
Male;65,005406;165,113732
Male;65,975647;167,578143
Male;68,280748;173,433099
Male;67,681116;171,910036
Male;64,600601;164,085525
Male;71,954355;182,764062
Male;71,653703;182,000407
Male;68,444967;173,850217
Male;63,853012;162,186650
Male;67,945183;172,580765
Male;68,789539;174,725430
Male;71,595239;181,851907
Male;69,498946;176,527324
Male;66,171480;168,075558
Male;67,240258;170,790256
Male;71,988627;182,851113
Male;66,858005;169,819333
Male;67,575971;171,642966
Male;68,991978;175,239623
Male;74,629098;189,557909
Male;70,812162;179,862892
Male;70,853550;179,968016
Male;68,550714;174,118815
Male;65,038383;165,197494
Male;69,989205;177,772581
Male;71,993745;182,864112
Male;70,398544;178,812301
Male;68,413791;173,771029
Male;67,086112;170,398724
Male;70,847581;179,952855
Male;67,907559;172,485200
Male;66,352908;168,536387
Male;62,476257;158,689692
Male;67,060021;170,332453
Male;66,756029;169,560314
Male;70,185951;178,272315
Male;69,211207;175,796466
Male;71,176571;180,788491
Male;71,635407;181,953934
Male;70,872811;180,016941
Male;72,189562;183,361488
Male;64,398483;163,572147
Male;67,694305;171,943534
Male;70,475544;179,007881
Male;71,542833;181,718796
Male;70,107852;178,073943
Male;64,059623;162,711442
Male;69,462715;176,435297
Male;68,793060;174,734373
Male;66,359506;168,553146
Male;67,249800;170,814493
Male;71,970140;182,804156
Male;72,715225;184,696670
Male;65,186569;165,573886
Male;71,567002;181,780186
Male;65,840638;167,235221
Male;67,942327;172,573512
Male;72,558372;184,298266
Male;69,096203;175,504356
Male;65,934090;167,472589
Male;63,807178;162,070233
Male;67,319520;170,991581
Male;71,879538;182,574028
Male;68,704259;174,508818
Male;67,934662;172,554040
Male;69,269829;175,945366
Male;64,868272;164,765410
Male;67,180045;170,637315
Male;73,158642;185,822950
Male;65,755324;167,018522
Male;63,369764;160,959202
Male;76,866855;195,241812
Male;68,271050;173,408467
Male;65,480858;166,321380
Male;71,408152;181,376707
Male;67,678644;171,903756
Male;68,671391;174,425333
Male;67,240904;170,791896
Male;64,815009;164,630122
Male;68,023800;172,780451
Male;72,746917;184,777169
Male;67,538309;171,547304
Male;71,759991;182,270377
Male;66,287244;168,369600
Male;75,184795;190,969379
Male;63,488684;161,261256
Male;67,230014;170,764234
Male;67,795893;172,201569
Male;66,381859;168,609921
Male;67,195816;170,677371
Male;71,480729;181,561051
Male;68,179066;173,174828
Male;73,294584;186,168243
Male;77,100872;195,836215
Male;62,605035;159,016789
